N,DH39,DH68,DH95,DH99,RH95,RH99,DZ68,DZ95,DZ99,RZ95,RZ99,AREA,A_N_DH39,A_N_DH68,E39,E90,E95,
670,0.00190569456779464,0.00434171514000029,0.00706177475628778,0.00947657395592441,1.62649426058092,2.18267980518035,0.128196301476531,0.22622665202901,0.302828746340453,1.7646893820133,2.36222685719129,27.7028484853816,21.6968320902849,9.52331825546841,0.39,0.89,0.96,
675,0.00181403456357148,0.00466500176553494,0.00793814724855051,0.00965988760924751,1.70163863756657,2.07071467381102,0.146716721172744,0.288225474303106,0.353307260747043,1.96450324134323,2.40809130631443,27.6989242225041,22.6210922970552,8.79644753744119,0.44,0.87,0.97,
680,0.00258509983480923,0.00420365990655709,0.00780556049741731,0.010029641866296,1.8568487153877,2.38593085293395,0.120276739803758,0.29968298480722,0.420561425483066,2.49161213794271,3.49661477497019,27.6390541533851,15.7230553827429,9.6691142423829,0.43,0.87,0.93,
685,0.00211907315856348,0.00366047601826522,0.00757891362171218,0.00975912470593206,2.07047214184564,2.66608076578989,0.103543825485006,0.260864034847942,0.283384151288119,2.51935867374069,2.73685224551757,27.7006641108226,19.0833079763247,11.0474499784853,0.4,0.9,0.96,
690,0.00199539750863901,0.00352902477441803,0.00854807598365705,0.00985576889079612,2.4222204518433,2.79277407238418,0.121427028249682,0.247239686524928,0.285419367058135,2.03611741215099,2.3505423065386,27.8276179797591,20.2114520818427,11.4280527080563,0.49,0.92,0.98,
695,0.0023396583229429,0.00425695733286516,0.00994023855278297,0.0122834447671982,2.3350571254358,2.88549868056366,0.131400830649065,0.269625946363013,0.355858091950759,2.05193487005504,2.70818753727027,27.5988562951455,16.972813597578,9.32839619762042,0.44,0.86,0.91,
700,0.00236519757113703,0.00368909006256462,0.00745029860876832,0.0104056938799759,2.01954912523576,2.82066680495786,0.124242496867263,0.225723304927556,0.371346774130388,1.81679627035113,2.98888692270185,27.6733164365776,16.7145906445802,10.7162765138967,0.49,0.89,0.94,
705,0.00236306085088081,0.00402138354820481,0.00972220752827453,0.0106165610351077,2.41762751842326,2.64002697276837,0.137907533446989,0.273795630135544,0.298007910892772,1.98535658852016,2.16092553788821,27.6408259045752,16.5915512671215,9.74959110085856,0.41,0.83,0.92,
710,0.00172620294910204,0.00397416929205493,0.00880473454518394,0.0118322813736587,2.21549055869013,2.97729676421021,0.137635250635168,0.280069428767145,0.340062094695866,2.03486699428135,2.47074854099169,27.6622385334203,22.5702889472601,9.8035328844031,0.48,0.9,0.94,
715,0.00171617315225924,0.00349659477953306,0.00735820839946367,0.0100335790193966,2.10439266298004,2.86952868491569,0.115933616090916,0.232409052839454,0.357588717046335,2.0046735422899,3.08442649426126,27.7141499387755,22.585744809254,11.0853705703343,0.43,0.88,0.96,
720,0.00214814202239909,0.00408133810026962,0.00754786442636637,0.00969077483710007,1.84936024434431,2.37441118550308,0.0839151552542265,0.20202887506357,0.268655472300753,2.40753740431642,3.2015131413014,27.7711087571541,17.9555094508413,9.45057317902384,0.37,0.89,0.94,
725,0.00247608252816359,0.00419094255451401,0.0074276944028942,0.0123013853737215,1.77232073842051,2.93523120723089,0.115795203672603,0.21941488664318,0.262144832965726,1.8948529790884,2.26386607261307,27.60692387115,15.3785325211216,9.08590733207043,0.31,0.88,0.94,
730,0.00166882526358749,0.00322167876026226,0.00732540310633979,0.00943535178736894,2.27378446190689,2.92870658109962,0.109569387221192,0.197919032270379,0.304606330871416,1.80633512050982,2.78003134448945,27.6075485479352,22.6617851969755,11.7387742444027,0.55,0.92,0.95,
735,0.00221564025114623,0.00412609403821183,0.00920952383459958,0.0114061746036423,2.23201985929308,2.76440005923509,0.0830882711688021,0.207975334961169,0.277410190205853,2.50306489755511,3.33874067065695,27.6319063744643,16.9677502572898,9.11138478504981,0.35,0.82,0.92,
740,0.001766035780383,0.00331066993478658,0.00655501013238408,0.0102301413283533,1.97996485953126,3.09005172060826,0.123456843472034,0.244167695856378,0.286250999648606,1.97775748180123,2.31863209521835,27.7734802836812,21.2519647279984,11.3365967772025,0.47,0.97,0.98,
745,0.00156238536302649,0.00331537781216635,0.0070643813229517,0.0105655920693354,2.13079224244903,3.18684405456391,0.102413477634809,0.263698621525958,0.319275271710104,2.57484295637599,3.11751225603911,27.7344297026477,23.827298501791,11.2287119383646,0.45,0.95,0.95,
750,0.001930094680465,0.00403317519370661,0.00697293846167566,0.0110228382735642,1.72889550460299,2.73304226673919,0.0935819206237101,0.204538463613018,0.304690592868348,2.18566216903648,3.25587026679543,27.6554931319343,19.1047575104944,9.14267024653862,0.33,0.91,0.97,
755,0.00206312938806601,0.00377725594365707,0.00803894399509355,0.00942471600716912,2.12824974399548,2.49512242425497,0.0843817461691581,0.240922307719977,0.296456234735655,2.85514721675711,3.51327447219871,27.7453519989141,17.8121696133837,9.72897022143771,0.48,0.9,0.94,
760,0.00190744633608385,0.00341770593986048,0.00639581894667561,0.0069806198431863,1.87137777773143,2.04248696816534,0.105554622598136,0.181867195932493,0.306403726602761,1.72296761104335,2.90279780326904,27.748414715222,19.1413364051298,10.6829179093166,0.46,0.92,0.96,
765,0.00210509571471766,0.00359254147670392,0.00705667400668878,0.0107775381502545,1.96425679493146,2.99997598361555,0.141670779610477,0.222771239952189,0.266081639933694,1.57245721781653,1.87816881268872,27.7017087353518,17.2017755366705,10.079600807004,0.35,0.91,0.94,
770,0.00205826269925461,0.00380009274069345,0.00736978048713884,0.0100832840886421,1.93936858651349,2.65343105463318,0.126116371913247,0.248944653655591,0.318278676880139,1.97392812589657,2.52369039841295,27.6523001197604,17.4477621785676,9.45031622335028,0.42,0.87,0.91,
775,0.00212350067043111,0.00369910343384672,0.00691164670306719,0.00820948667114512,1.86846537996904,2.21931795581288,0.102218024580226,0.214838155439735,0.303190339680802,2.1017639141629,2.9661142535859,27.684554411131,16.8222248239412,9.6569361551035,0.41,0.9,0.96,
780,0.00175160882921882,0.00349580211791804,0.00754251486268168,0.00978953098460758,2.1575920513412,2.80036759930732,0.0935192151006126,0.195667166981246,0.246911702163801,2.09226699316004,2.64022427795359,27.7038352936353,20.2772085659004,10.1601110011043,0.5,0.9,0.97,
785,0.0020668672090717,0.00325716105299918,0.00579015038743685,0.0103628458421341,1.77766781968159,3.18155770424432,0.123001185264811,0.246254038861487,0.330069510985008,2.00204606428241,2.68346610054526,27.7378327312971,17.0958340288603,10.848348666532,0.44,0.93,0.95,
790,0.00227004840743604,0.00442821244294017,0.00818101141233812,0.0105035017285263,1.84747491629065,2.37195072817066,0.116695100974598,0.219902102079909,0.265128865645361,1.88441588587148,2.27197940128673,27.7141113349498,15.4539231294047,7.92219299335409,0.38,0.84,0.9,
795,0.00271425773842383,0.00394839824833499,0.00699355455198905,0.0104419959311013,1.77123838886773,2.64461568320892,0.114250127278798,0.223204956419716,0.270619533167207,1.95365170907024,2.36865848303897,27.6886712329294,12.8316912506437,8.82092308920762,0.38,0.86,0.91,
800,0.00189328344911239,0.00339423231525527,0.00660178209951613,0.00906722351899866,1.94500007257742,2.67136208627981,0.109044753782799,0.200078758597213,0.276492846968846,1.83483158663222,2.53559054770832,27.574010923432,18.2051523613377,10.1547302756435,0.41,0.89,0.93,
805,0.00187024005335321,0.00308306190094049,0.00667682284445532,0.0103270718530745,2.16564670414777,3.34961547477337,0.145535180910319,0.23136882747635,0.279069132253928,1.5897793648872,1.91753726149483,27.8124083750424,18.473337451642,11.2062542794328,0.43,0.91,0.93,
810,0.00218240531818817,0.00380384582090768,0.0073546778514596,0.00988317823259572,1.93348474089957,2.59820684063304,0.0802492283074647,0.216364898307577,0.25162289898104,2.69616173103375,3.13551798924444,27.6821676126458,15.6595639161749,8.9844639294588,0.39,0.87,0.91,
815,0.00187995398531613,0.00375398102519223,0.00659857385744627,0.00918312044042468,1.75775365223333,2.44623517774825,0.100793781985025,0.184164181540902,0.247867237127361,1.82713832057878,2.45915206519572,27.6799807793929,18.065956329655,9.04723981622763,0.45,0.94,0.96,
820,0.0017028215456025,0.00349591656303437,0.00705085783246078,0.00928833193085303,2.01688390020979,2.65690892885355,0.101143170838339,0.188919917546643,0.266913356887479,1.8678464989851,2.63896568275576,27.7126554322924,19.8470129451735,9.66725625441104,0.37,0.87,0.95,
825,0.00196224769547218,0.00361055152013176,0.00658646430881552,0.00903564340882205,1.82422665127215,2.50256598152415,0.100896483758722,0.189040857785129,0.232071271396097,1.87361195100902,2.30009275596817,27.6368213906586,17.071839360811,9.27813306538833,0.42,0.91,0.95,
830,0.00130447515874003,0.00291001538359699,0.00683360414505455,0.00870093999354264,2.34830516140012,2.9899979369826,0.118924878755239,0.204300454010285,0.262966084852311,1.71789499513183,2.21119489550648,27.748719128065,25.6288450543219,11.4886649428071,0.44,0.88,0.94,
835,0.00181034509269782,0.00360242797943747,0.007223170033337,0.0100207252704032,2.00508381418493,2.78165873893973,0.0963970248506136,0.182770719701342,0.212508502359687,1.896020338642,2.20451308211028,27.7670864873767,18.3688711767709,9.23099531290512,0.34,0.82,0.9,
840,0.00205196570835563,0.00334127676069546,0.00633665205724911,0.00930798381117755,1.89647626074836,2.78575660677691,0.0880522817570339,0.150090604890863,0.195276119325491,1.70456235654419,2.21772923346068,27.6828143142242,16.060566310763,9.86321507817805,0.39,0.9,0.97,
845,0.00151279300453847,0.00354945524960571,0.00753175830023703,0.00880895518972732,2.12194767100492,2.48177665874386,0.124397308664007,0.204410407230363,0.241100605353961,1.64320602612448,1.93814969104489,27.7779414464466,21.7302059093988,9.2615066750231,0.38,0.88,0.98,
850,0.00174364673183414,0.00335398189536156,0.00752922029051236,0.00991180427227712,2.24486014695697,2.9552348764866,0.101321896890321,0.188565069682345,0.233358632668658,1.86104954081607,2.30314117511306,27.6513181076345,18.6568539863294,9.69920634472093,0.42,0.92,0.93,
855,0.00190065885767556,0.00321637587158606,0.00633810234251514,0.00940902514795443,1.97057265554902,2.92534999751588,0.0879772280273059,0.181028220291295,0.196120511813089,2.05767133553138,2.22921904009318,27.6821553430914,17.0345087148129,10.0662332910099,0.41,0.88,0.91,
860,0.00140698596072777,0.00270198561436839,0.00570737422213697,0.00786185176816613,2.11228890035046,2.90965715226574,0.094085235388035,0.184958254644335,0.199646468383947,1.96585844613677,2.12197447942333,27.6738878072308,22.8708318411996,11.9093673702832,0.49,0.92,0.98,
865,0.00132692153212273,0.0029409195874059,0.00727488031134005,0.0117526692187537,2.47367535735889,3.99625656855189,0.113690419370898,0.184679540473176,0.199117082144819,1.62440724112985,1.75139719992789,27.6641382618484,24.1021506971088,10.8747151290426,0.39,0.85,0.91,
870,0.00149161498383876,0.00341895735924655,0.00693457538083226,0.00881862470752109,2.02827197071579,2.57933158589158,0.109887543766691,0.184919716980604,0.22765273968342,1.6828087210068,2.07168830861088,27.636632863355,21.2965443594369,9.29120820551076,0.39,0.88,0.94,
875,0.0018225637698025,0.00358884375715446,0.00711716804798378,0.00861178151209221,1.98313677874538,2.39959777990457,0.0950448839112772,0.189491449851801,0.228343732886201,1.99370489029886,2.40248315837133,27.7179903406264,17.3808476670547,8.82671561927984,0.34,0.91,0.93,
880,0.00162910774945477,0.00339438701446798,0.00576057695444643,0.00796973876961783,1.69708902664693,2.34791693924358,0.116482066461491,0.200128278924176,0.225384192786673,1.71810378201299,1.93492611895914,27.6564021172509,19.2913757172983,9.25873494823631,0.37,0.89,0.95,
885,0.00162088413926058,0.00365715605567202,0.00583169265921615,0.00924862248998575,1.59459770664464,2.52891108533411,0.0835270813617299,0.167962205009395,0.203116492443953,2.01087123207386,2.43174416168474,27.7518519045205,19.3462468978046,8.57442894793518,0.41,0.87,0.92,
890,0.00167453242680819,0.00276513864766419,0.00547152090342026,0.00684006735344344,1.97875101418233,2.47367970471263,0.086939630141063,0.164888437337209,0.213570055268542,1.89658544750732,2.45653282538718,27.6440207719394,18.5488778833418,11.2329620515771,0.44,0.93,0.98,
895,0.00170860073123352,0.00290160292427716,0.00708051729306589,0.00975438969777296,2.44020890447295,3.36172451997475,0.0868264110478441,0.154874040312799,0.230422246603867,1.78372039617598,2.65382668502671,27.7251992071205,18.1305530559552,10.6761252374979,0.43,0.85,0.9,
900,0.00146690617304951,0.00280524359994529,0.00536268728406335,0.00821946678113063,1.91166545542353,2.93003672882132,0.0955803937147506,0.151729952017382,0.219714145670587,1.58745895596751,2.29873656229436,27.6550178105456,20.9473503703333,10.9537002661274,0.41,0.9,0.92,
905,0.00197633364050071,0.00355915649878019,0.00688201729985872,0.00950170863070012,1.93360907344686,2.66965182170455,0.08823038484989,0.140675652768102,0.203448860646905,1.59441277522975,2.30588204951209,27.7546720740045,15.5176966629767,8.61668936126784,0.31,0.89,0.94,
910,0.00184889744754086,0.00352861951876941,0.00570366635337776,0.00804787827973773,1.61640163328431,2.28074413717022,0.103427415995707,0.166324673782898,0.190672317591691,1.60812945176743,1.84353747752535,27.7006186112163,16.4639960277911,8.62667115856166,0.32,0.91,0.93,
915,0.00182891633297345,0.002980082763392,0.0056831084456427,0.00862148110461972,1.90703040716025,2.89303411654465,0.0899172985670731,0.149293634282345,0.180598901085121,1.66034385664935,2.00850007688347,27.690782711023,16.5470393359375,10.1551375940325,0.36,0.89,0.94,
920,0.00138855846063675,0.00306080472290245,0.0069323108762643,0.0112287695799366,2.26486545332126,3.66856777759044,0.0810365662350376,0.133603270467227,0.161647200586961,1.64867882086373,1.99474395445288,27.7282930029257,21.7055671551651,9.84690355797787,0.35,0.85,0.93,
925,0.00184085579955282,0.00318751580779475,0.00561901438910417,0.00766677045289659,1.76281930127638,2.40524939018287,0.0918671134189895,0.165801151687781,0.181825908874014,1.80479330978423,1.97922740910274,27.6845459351059,16.2583287925288,9.38951856350774,0.41,0.94,0.97,
930,0.00147334057058524,0.00314576638247661,0.00561928483558604,0.00931583455790896,1.7863007459448,2.96138791799751,0.0976142207227273,0.159043217862592,0.201084296772791,1.62930377034258,2.05998977694009,27.7266326992193,20.235364546912,9.47736733205085,0.46,0.94,0.97,
935,0.00135766507136374,0.00272480974706127,0.00571748203873744,0.00766341311050545,2.09830504493159,2.81245805097787,0.0835853793192163,0.160762365538136,0.189898922434096,1.9233311716416,2.27191554289492,27.7244257591347,21.8402851197862,10.8821514190995,0.44,0.93,0.98,
940,0.00170257910276789,0.00293965877730699,0.0050460635485142,0.00820550720810769,1.71654737191535,2.79131281203485,0.0901954189666885,0.147897706242423,0.188866230231729,1.63974742771632,2.09396699295208,27.6723648457191,17.2906421547319,10.014320788977,0.39,0.93,0.95,
945,0.00140318369688732,0.00241736172129538,0.00509599398126438,0.00776202441702122,2.10808086202904,3.21094867542695,0.0936491826462396,0.148423736903065,0.170631428863619,1.58489089503041,1.82202795627358,27.698623118943,20.8887206715683,12.1250833240923,0.45,0.91,0.94,
950,0.00122323448911268,0.00284925420690637,0.00517123895979687,0.00669055368663519,1.81494474844055,2.34817717226417,0.0875288452159868,0.127819620007629,0.144787580105227,1.46031425060185,1.65416988820026,27.7480064100804,23.8780283421146,10.2512537243204,0.47,0.89,0.93,
955,0.0015123323046216,0.00307131225530408,0.0070041268570139,0.00904581164867634,2.28049975866763,2.945259516695,0.0863478074002701,0.131085484096906,0.162253143881731,1.5181101645031,1.87906501353992,27.7168938434381,19.1908388135456,9.44968244123966,0.42,0.87,0.93,
960,0.00175644270965957,0.0032050478590991,0.00525527278323201,0.0070105447439076,1.63968621195853,2.1873447923733,0.0899247423600391,0.112230854611945,0.129471164633426,1.24805311270837,1.43977242787143,27.6870851613533,16.4199569682138,8.99852825219583,0.37,0.94,0.95,
965,0.00130454096215283,0.00286440146825846,0.00655377837442018,0.00883646876735243,2.28800971059578,3.08492676926498,0.0898665091624258,0.125567026235084,0.149477924283006,1.3972616429123,1.66333293321584,27.706140581938,22.0085281664132,10.0233947049456,0.46,0.88,0.93,
970,0.00138570777760034,0.00257159562555501,0.00604756836455958,0.00787371651582939,2.35167936376248,3.06180195579157,0.0792284790189628,0.112681618800537,0.143828355231606,1.42223629931817,1.81536181197144,27.6860912241865,20.5976776259549,11.0990864205682,0.46,0.92,0.97,
975,0.00130657944024904,0.00234898417623665,0.00493383683340157,0.00718459083109048,2.10041297140884,3.05859481888935,0.0790347399149303,0.122495576677174,0.159784531178955,1.54989536005335,2.02169996827902,27.7025781528254,21.7460184924913,12.0958246364543,0.43,0.95,0.96,
980,0.00148493137910439,0.00306706077114645,0.00602927863825819,0.00977213738166087,1.96581648951301,3.18615707702723,0.0788961742244023,0.115368039255236,0.1429864999779,1.46227672494103,1.81233756114977,27.7107778932922,19.0421620626008,9.21934910411887,0.48,0.88,0.92,
985,0.00151617798988787,0.00312063615888744,0.00549733519215466,0.00782307741001842,1.76160722117459,2.50688545915185,0.0745746715154505,0.0984722700033789,0.130328888060901,1.32045194437065,1.74762939497359,27.7191489357164,18.5606624965735,9.01779846230931,0.46,0.92,0.97,
990,0.0013999960384087,0.00265738519768631,0.00678448747546298,0.009172258139722,2.55306888943688,3.45161030764676,0.0775691950672623,0.0994032917105363,0.11127361488729,1.281478963709,1.43450779385814,27.7065791115704,19.9903733862358,10.5315720022101,0.45,0.88,0.93,
995,0.00136806093704936,0.0025079510930095,0.00531238771004991,0.00694383183870105,2.11821822397467,2.76872697320767,0.0747246440624432,0.0916297133244726,0.0956877667933353,1.22623151269751,1.28053827480763,27.7079477882451,20.3552217248743,11.1035593095888,0.41,0.87,0.92,
